current_battery_service_state,ac_powered,usb_powered,wireless_powered,dock_powered,max_charging_current,max_charging_voltage,charge_counter,status,health,present,level,scale,voltage,temperature,technology,charging_state,charging_policy,batterymiscevent,batterycurrentevent,msecplugtypesummary,led_charging,led_low_battery,current_now,adaptive_fast_charging_settings,super_fast_charging_settings,feature_wireless_fast_charger_control,mwasusedwirelessfastchargerpreviously,mwirelessfastchargingsettingsenable,llb_cal,llb_man,llb_current,llb_diff,sec_feature_battery_full_capacity,mfullcapacityenable,feature_hiccup_control,feature_supported_daily_board,sec_feature_battery_life_extender,sec_feature_use_wireless_power_sharing,mprotectbatterymode,mprotectionthreshold,mmaximumprotectionthreshold,mltchighthreshold,mltchighsocduration,mltcreleasethreshold,feature_save_battery_cycle,feature_full_battery_cycle,battery_icauthenticationresults,battery_firstusedate,msavedbatteryasoc,msavedbatteryusage,msavedfullstatusduration,08-04_13,08-05_17,08-05_18,08-05_20,08-05_22,08-06_21,08-06_22,08-07_13,07-30_03,mbatterychangedconditioncounts,msavedbatterymaxtemp,msavedbatterymaxcurrent,msavedbatterybsoh,timestamp
,false,true,false,false,0,0,1536625,2,2,true,64,100,3990,423,Li-ion,0,0,268500992,32800,2,true,true,-618750,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"29:36.573  Sending ACTION_BATTERY_CHANGED: level:64, status:2, health:2, remain:0, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:3990, temperature:423, online:19, charging_status:0, cycle_count:0, current_avg:-654687, ps:false, hvc:true, current_event:0x8020, mcc:0, mcv:0, cc:1536625, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 858, 33, 179, 521, 0, 0, 48, 31, 0, 31, 0, 0, 12, 163, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:29:42.983833
,false,true,false,false,0,0,1536625,2,2,true,64,100,3990,423,Li-ion,0,0,268500992,32800,2,true,true,-618750,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"29:36.573  Sending ACTION_BATTERY_CHANGED: level:64, status:2, health:2, remain:0, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:3990, temperature:423, online:19, charging_status:0, cycle_count:0, current_avg:-654687, ps:false, hvc:true, current_event:0x8020, mcc:0, mcv:0, cc:1536625, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 858, 33, 179, 521, 0, 0, 48, 31, 0, 31, 0, 0, 12, 163, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:29:44.103917
,false,true,false,false,0,0,1536625,2,2,true,64,100,3990,423,Li-ion,0,0,268500992,32800,2,true,true,-618750,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"29:36.573  Sending ACTION_BATTERY_CHANGED: level:64, status:2, health:2, remain:0, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:3990, temperature:423, online:19, charging_status:0, cycle_count:0, current_avg:-654687, ps:false, hvc:true, current_event:0x8020, mcc:0, mcv:0, cc:1536625, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 858, 33, 179, 521, 0, 0, 48, 31, 0, 31, 0, 0, 12, 163, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:29:45.218059
,false,true,false,false,0,0,1536625,2,2,true,64,100,3990,423,Li-ion,0,0,268500992,32800,2,true,true,-618750,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"29:36.573  Sending ACTION_BATTERY_CHANGED: level:64, status:2, health:2, remain:0, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:3990, temperature:423, online:19, charging_status:0, cycle_count:0, current_avg:-654687, ps:false, hvc:true, current_event:0x8020, mcc:0, mcv:0, cc:1536625, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 858, 33, 179, 521, 0, 0, 48, 31, 0, 31, 0, 0, 12, 163, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:29:46.328337
,false,true,false,false,0,0,1536625,2,2,true,64,100,3990,427,Li-ion,0,0,268500992,32800,2,true,true,-751562,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"29:36.573  Sending ACTION_BATTERY_CHANGED: level:64, status:2, health:2, remain:0, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:3990, temperature:423, online:19, charging_status:0, cycle_count:0, current_avg:-654687, ps:false, hvc:true, current_event:0x8020, mcc:0, mcv:0, cc:1536625, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 858, 33, 179, 521, 0, 0, 48, 31, 0, 31, 0, 0, 12, 163, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:29:47.433711
,false,true,false,false,0,0,1536625,2,2,true,64,100,3990,427,Li-ion,0,0,268500992,32800,2,true,true,-751562,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"29:36.573  Sending ACTION_BATTERY_CHANGED: level:64, status:2, health:2, remain:0, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:3990, temperature:423, online:19, charging_status:0, cycle_count:0, current_avg:-654687, ps:false, hvc:true, current_event:0x8020, mcc:0, mcv:0, cc:1536625, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 858, 33, 179, 521, 0, 0, 48, 31, 0, 31, 0, 0, 12, 163, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:29:48.755501
,false,true,false,false,0,0,1536625,2,2,true,64,100,3990,427,Li-ion,0,0,268500992,32800,2,true,true,-751562,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"29:36.573  Sending ACTION_BATTERY_CHANGED: level:64, status:2, health:2, remain:0, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:3990, temperature:423, online:19, charging_status:0, cycle_count:0, current_avg:-654687, ps:false, hvc:true, current_event:0x8020, mcc:0, mcv:0, cc:1536625, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 858, 33, 179, 521, 0, 0, 48, 31, 0, 31, 0, 0, 12, 163, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:29:49.914825
,false,true,false,false,0,0,1536625,2,2,true,64,100,3990,427,Li-ion,0,0,268500992,32800,2,true,true,-751562,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"29:36.573  Sending ACTION_BATTERY_CHANGED: level:64, status:2, health:2, remain:0, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:3990, temperature:423, online:19, charging_status:0, cycle_count:0, current_avg:-654687, ps:false, hvc:true, current_event:0x8020, mcc:0, mcv:0, cc:1536625, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 858, 33, 179, 521, 0, 0, 48, 31, 0, 31, 0, 0, 12, 163, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:29:50.977547
,false,true,false,false,0,0,1536625,2,2,true,64,100,3990,427,Li-ion,0,0,268500992,32800,2,true,true,-751562,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"29:36.573  Sending ACTION_BATTERY_CHANGED: level:64, status:2, health:2, remain:0, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:3990, temperature:423, online:19, charging_status:0, cycle_count:0, current_avg:-654687, ps:false, hvc:true, current_event:0x8020, mcc:0, mcv:0, cc:1536625, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 858, 33, 179, 521, 0, 0, 48, 31, 0, 31, 0, 0, 12, 163, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:29:52.040085
,false,true,false,false,0,0,1536625,2,2,true,64,100,3990,427,Li-ion,0,0,268500992,32800,2,true,true,-751562,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"29:36.573  Sending ACTION_BATTERY_CHANGED: level:64, status:2, health:2, remain:0, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:3990, temperature:423, online:19, charging_status:0, cycle_count:0, current_avg:-654687, ps:false, hvc:true, current_event:0x8020, mcc:0, mcv:0, cc:1536625, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 858, 33, 179, 521, 0, 0, 48, 31, 0, 31, 0, 0, 12, 163, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:29:53.095841
,false,true,false,false,0,0,1536625,2,2,true,64,100,3990,427,Li-ion,0,0,268500992,32800,2,true,true,-751562,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"29:36.573  Sending ACTION_BATTERY_CHANGED: level:64, status:2, health:2, remain:0, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:3990, temperature:423, online:19, charging_status:0, cycle_count:0, current_avg:-654687, ps:false, hvc:true, current_event:0x8020, mcc:0, mcv:0, cc:1536625, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 858, 33, 179, 521, 0, 0, 48, 31, 0, 31, 0, 0, 12, 163, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:29:54.163335
,false,true,false,false,0,0,1536625,2,2,true,64,100,3990,427,Li-ion,0,0,268500992,32800,2,true,true,-751562,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"29:36.573  Sending ACTION_BATTERY_CHANGED: level:64, status:2, health:2, remain:0, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:3990, temperature:423, online:19, charging_status:0, cycle_count:0, current_avg:-654687, ps:false, hvc:true, current_event:0x8020, mcc:0, mcv:0, cc:1536625, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 858, 33, 179, 521, 0, 0, 48, 31, 0, 31, 0, 0, 12, 163, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:29:55.231818
,false,true,false,false,0,0,1536625,2,2,true,64,100,3990,427,Li-ion,0,0,268500992,32800,2,true,true,-751562,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"29:36.573  Sending ACTION_BATTERY_CHANGED: level:64, status:2, health:2, remain:0, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:3990, temperature:423, online:19, charging_status:0, cycle_count:0, current_avg:-654687, ps:false, hvc:true, current_event:0x8020, mcc:0, mcv:0, cc:1536625, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 858, 33, 179, 521, 0, 0, 48, 31, 0, 31, 0, 0, 12, 163, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:29:56.361816
,false,true,false,false,0,0,1534250,2,2,true,64,100,3988,430,Li-ion,0,0,268500992,32800,2,true,true,-746093,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"29:36.573  Sending ACTION_BATTERY_CHANGED: level:64, status:2, health:2, remain:0, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:3990, temperature:423, online:19, charging_status:0, cycle_count:0, current_avg:-654687, ps:false, hvc:true, current_event:0x8020, mcc:0, mcv:0, cc:1536625, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 858, 33, 179, 521, 0, 0, 48, 31, 0, 31, 0, 0, 12, 163, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:29:57.434226
,false,true,false,false,0,0,1534250,2,2,true,64,100,3988,430,Li-ion,0,0,268500992,32800,2,true,true,-746093,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"29:36.573  Sending ACTION_BATTERY_CHANGED: level:64, status:2, health:2, remain:0, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:3990, temperature:423, online:19, charging_status:0, cycle_count:0, current_avg:-654687, ps:false, hvc:true, current_event:0x8020, mcc:0, mcv:0, cc:1536625, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 858, 33, 179, 521, 0, 0, 48, 31, 0, 31, 0, 0, 12, 163, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:29:58.529054
,false,true,false,false,0,0,1534250,2,2,true,64,100,3988,430,Li-ion,0,0,268500992,32800,2,true,true,-746093,true,false,true,false,true,20240925,,YEAR2025M7D30,44,true,false,true,false,false,true,1,80,85,95,10080,75,true,true,[true],[20241007],[100],[12005],[2908],03:15.737  android.intent.action.ACTION_POWER_DISCONNECTED,39:55.991  android.intent.action.BATTERY_OKAY,20:36.786  android.intent.action.ACTION_POWER_DISCONNECTED,42:57.153  android.intent.action.ACTION_POWER_CONNECTED,12:15.481  android.intent.action.ACTION_POWER_DISCONNECTED,39:34.647  android.intent.action.ACTION_POWER_CONNECTED,50:33.237  android.intent.action.ACTION_POWER_DISCONNECTED,"29:36.573  Sending ACTION_BATTERY_CHANGED: level:64, status:2, health:2, remain:0, ac:false, usb:true, wireless:false, pogo:false, misc:0x10010000, charge_type:1, charger_type:1, voltage:3990, temperature:423, online:19, charging_status:0, cycle_count:0, current_avg:-654687, ps:false, hvc:true, current_event:0x8020, mcc:0, mcv:0, cc:1536625, present:true, scale:100, technology:Li-ion, protection:0","25:40.668  [SS][BattInfo]FullStatusUsageData efsValue:2908 ,authValue:2908","[36, 3, 1, 858, 33, 179, 521, 0, 0, 48, 31, 0, 31, 0, 0, 12, 163, 49, 0, 0, 0, 1]",550,5615625,100.00,2025-08-07T13:29:59.607501
